,city,State,State Full,County,"Internal Revenue Service,"
51557,Palestine,TX,Texas,ANDERSON,"Powledge Prison,"
51558,Tennessee Colony,TX,Texas,ANDERSON,"Tenn Colony Prison Coffield,"
51559,Tennessee Colony,TX,Texas,ANDERSON,"Tenn Colony Prison Michael,"
51560,Lufkin,TX,Texas,ANGELINA,"Lufkin,"
51561,Alto,TX,Texas,CHEROKEE,"Linwood,"
51562,Alto,TX,Texas,CHEROKEE,"Forest,"
51563,Alto,TX,Texas,CHEROKEE,"Alto,"
51564,Alto,TX,Texas,CHEROKEE,"Redlawn,"
51565,Apple Springs,TX,Texas,TRINITY,"Nigton,"
51566,Apple Springs,TX,Texas,TRINITY,"North Cedar,"
51567,Apple Springs,TX,Texas,TRINITY,"Apple Springs,"
51568,Bon Wier,TX,Texas,NEWTON,"Bon Wier,"
51569,Broaddus,TX,Texas,SAN AUGUSTINE,"Broaddus,"
51570,Bronson,TX,Texas,SABINE,"Bronson,"
51571,Bronson,TX,Texas,SABINE,"Rosevine,"
51572,Brookeland,TX,Texas,JASPER,"Browndell,"
51573,Brookeland,TX,Texas,JASPER,"Brookeland,"
51574,Burkeville,TX,Texas,NEWTON,"Shankleville,"
51575,Burkeville,TX,Texas,NEWTON,"Toledo,"
51576,Burkeville,TX,Texas,NEWTON,"Sycamore,"
51577,Burkeville,TX,Texas,NEWTON,"Burkeville,"
51578,Call,TX,Texas,NEWTON,"Trout Creek,"
51579,Call,TX,Texas,NEWTON,"Old Salem,"
51580,Call,TX,Texas,NEWTON,"Call,"
51581,Camden,TX,Texas,POLK,"Camden,"
51582,Camden,TX,Texas,POLK,"Lily Island,"
51583,Center,TX,Texas,SHELBY,"Campti,"
51584,Center,TX,Texas,SHELBY,"Jericho,"
51585,Center,TX,Texas,SHELBY,"Neuville,"
51586,Center,TX,Texas,SHELBY,"Center,"
51587,Center,TX,Texas,SHELBY,"Grigsby,"
51588,Center,TX,Texas,SHELBY,"Waterman,"
51589,Center,TX,Texas,SHELBY,"East Liberty,"
51590,Center,TX,Texas,SHELBY,"James,"
51591,Center,TX,Texas,SHELBY,"Choice,"
51592,Center,TX,Texas,SHELBY,"Good Hope,"
51593,Center,TX,Texas,SHELBY,"Short,"
51594,Chester,TX,Texas,TYLER,"Chester,"
51595,Chireno,TX,Texas,NACOGDOCHES,"Chireno,"
51596,Colmesneil,TX,Texas,TYLER,"Colmesneil,"
51597,Colmesneil,TX,Texas,TYLER,"Rockland,"
51598,Corrigan,TX,Texas,POLK,"Pleasant Hill,"
51599,Corrigan,TX,Texas,POLK,"Corrigan,"
51600,Corrigan,TX,Texas,POLK,"Carmona,"
51601,Corrigan,TX,Texas,POLK,"Snow Hill,"
51602,Corrigan,TX,Texas,POLK,"Asia,"
51603,Corrigan,TX,Texas,POLK,"Pluck,"
51604,Corrigan,TX,Texas,POLK,"Wakefield,"
51605,Corrigan,TX,Texas,POLK,"Barnum,"
51606,Diboll,TX,Texas,ANGELINA,"Shady Grove,"
51607,Diboll,TX,Texas,ANGELINA,"Burke,"
51608,Diboll,TX,Texas,ANGELINA,"Diboll,"
51609,Diboll,TX,Texas,ANGELINA,"Pine Valley,"
51610,Doucette,TX,Texas,TYLER,"Doucette,"
51611,Douglass,TX,Texas,NACOGDOCHES,"Douglass,"
51612,Etoile,TX,Texas,NACOGDOCHES,"Etoile,"
51613,Garrison,TX,Texas,NACOGDOCHES,"Brileytown,"
51614,Garrison,TX,Texas,NACOGDOCHES,"Garrison,"
51615,Garrison,TX,Texas,NACOGDOCHES,"Fitze,"
51616,Garrison,TX,Texas,NACOGDOCHES,"Henning,"
51617,Garrison,TX,Texas,NACOGDOCHES,"Hidden Valley,"
51618,Hemphill,TX,Texas,SABINE,"East Mayfield,"
51619,Hemphill,TX,Texas,SABINE,"Fairdale,"
51620,Hemphill,TX,Texas,SABINE,"Hemphill,"
51621,Hemphill,TX,Texas,SABINE,"Fairmount,"
51622,Huntington,TX,Texas,ANGELINA,"Huntington,"
51623,Jasper,TX,Texas,JASPER,"Holly Springs,"
51624,Jasper,TX,Texas,JASPER,"Jasper,"
51625,Jasper,TX,Texas,JASPER,"Beech Grove,"
51626,Jasper,TX,Texas,JASPER,"Harrisburg,"
51627,Jasper,TX,Texas,JASPER,"Curtis,"
51628,Jasper,TX,Texas,JASPER,"Erin,"
51629,Joaquin,TX,Texas,SHELBY,"Paxton,"
51630,Joaquin,TX,Texas,SHELBY,"Joaquin,"
51631,Joaquin,TX,Texas,SHELBY,"Haslam,"
51632,Joaquin,TX,Texas,SHELBY,"Hanson,"
51633,Kirbyville,TX,Texas,JASPER,"Bon Ami,"
51634,Kirbyville,TX,Texas,JASPER,"Magnolia Spgs,"
51635,Kirbyville,TX,Texas,JASPER,"Roganville,"
51636,Kirbyville,TX,Texas,JASPER,"Bleakwood,"
51637,Kirbyville,TX,Texas,JASPER,"Magnolia Springs,"
51638,Kirbyville,TX,Texas,JASPER,"Kirbyville,"
51639,Kirbyville,TX,Texas,JASPER,"Mount Union,"
51640,Martinsville,TX,Texas,NACOGDOCHES,"Martinsville,"
51641,Milam,TX,Texas,SABINE,"Geneva,"
51642,Milam,TX,Texas,SABINE,"Milane,"
51643,Milam,TX,Texas,SABINE,"Miland,"
51644,Milam,TX,Texas,SABINE,"Mildland,"
51645,Milam,TX,Texas,SABINE,"Milam,"
51646,Moscow,TX,Texas,POLK,"Barnes,"
51647,Moscow,TX,Texas,POLK,"Moscow,"
51648,Nacogdoches,TX,Texas,NACOGDOCHES,"Nacogdoches,"
51649,Nacogdoches,TX,Texas,NACOGDOCHES,"S F Austin Univ,"
51650,SFA,TX,Texas,NACOGDOCHES,"Sfa,"
51651,Nacogdoches,TX,Texas,NACOGDOCHES,"S F Austin U,"
51652,Nacogdoches,TX,Texas,NACOGDOCHES,"Stephen F Austin Univ,"
51653,Nacogdoches,TX,Texas,NACOGDOCHES,"Nacogdoches S F Austin Univ,"
51654,S F A U,TX,Texas,NACOGDOCHES,"S F A U,"
51655,Nacogdoches,TX,Texas,NACOGDOCHES,"Sf Austin Univ,"
51656,S F A,TX,Texas,NACOGDOCHES,"S F A,"
51657,Newton,TX,Texas,NEWTON,"Newton,"
51658,Pineland,TX,Texas,SABINE,"Pineland,"
51659,Pollok,TX,Texas,ANGELINA,"Pollok,"
51660,Pollok,TX,Texas,ANGELINA,"Redtown,"
51661,Pollok,TX,Texas,ANGELINA,"Central,"
51662,San Augustine,TX,Texas,SAN AUGUSTINE,"Denning,"
51663,San Augustine,TX,Texas,SAN AUGUSTINE,"San Augustine,"
51664,San Augustine,TX,Texas,SAN AUGUSTINE,"Blandlake,"
51665,San Augustine,TX,Texas,SAN AUGUSTINE,"White Rock,"
51666,San Augustine,TX,Texas,SAN AUGUSTINE,"Fords Corner,"
51667,San Augustine,TX,Texas,SAN AUGUSTINE,"Norwood,"
51668,San Augustine,TX,Texas,SAN AUGUSTINE,"Macune,"
51669,San Augustine,TX,Texas,SAN AUGUSTINE,"Sexton,"
51670,Shelbyville,TX,Texas,SHELBY,"Dreka,"
51671,Shelbyville,TX,Texas,SHELBY,"Hurstown,"
51672,Shelbyville,TX,Texas,SHELBY,"Huxley,"
51673,Shelbyville,TX,Texas,SHELBY,"Goober Hill,"
51674,Shelbyville,TX,Texas,SHELBY,"New Harmony,"
51675,Shelbyville,TX,Texas,SHELBY,"Shelbyville,"
51676,Shelbyville,TX,Texas,SHELBY,"Jordans Store,"
51677,Shelbyville,TX,Texas,SHELBY,"Pauls Store,"
51678,Shelbyville,TX,Texas,SHELBY,"Alexanders Store,"
51679,Shelbyville,TX,Texas,SHELBY,"Halbert,"
51680,Shelbyville,TX,Texas,SHELBY,"East Hamilton,"
51681,Shelbyville,TX,Texas,SHELBY,"Patroon,"
51682,Tenaha,TX,Texas,SHELBY,"Meldrum,"
51683,Tenaha,TX,Texas,SHELBY,"Tenaha,"
51684,Tenaha,TX,Texas,SHELBY,"Ramah,"
51685,Tenaha,TX,Texas,SHELBY,"Woods,"
51686,Tenaha,TX,Texas,SHELBY,"Flat Fork,"
51687,Tenaha,TX,Texas,SHELBY,"Tenoka,"
51688,Timpson,TX,Texas,SHELBY,"Timpson,"
51689,Timpson,TX,Texas,SHELBY,"Antioch,"
51690,Timpson,TX,Texas,SHELBY,"Silas,"
51691,Timpson,TX,Texas,SHELBY,"Stockman,"
51692,Timpson,TX,Texas,SHELBY,"Caledonia,"
51693,Timpson,TX,Texas,SHELBY,"Eulalie,"
51694,Wells,TX,Texas,CHEROKEE,"Wells,"
51695,Wiergate,TX,Texas,NEWTON,"Jamestown,"
51696,Wiergate,TX,Texas,NEWTON,"Mayflower,"
51697,Wiergate,TX,Texas,NEWTON,"Indian Hill,"
51698,Wiergate,TX,Texas,NEWTON,"Farrsville,"
51699,Wiergate,TX,Texas,NEWTON,"Mattox,"
51700,Wiergate,TX,Texas,NEWTON,"Wiergate,"
51701,Woden,TX,Texas,NACOGDOCHES,"Woden,"
51702,Woodville,TX,Texas,TYLER,"Woodville,"
51703,Woodville,TX,Texas,TYLER,"Dies,"
51704,Woodville,TX,Texas,TYLER,"Emilee,"
51705,Woodville,TX,Texas,TYLER,"Pedigo,"
51706,Woodville,TX,Texas,TYLER,"Town Bluff,"
51707,Zavalla,TX,Texas,ANGELINA,"Zavalla,"
51708,Zavalla,TX,Texas,ANGELINA,"Nancy,"
51709,Woodville,TX,Texas,TYLER,"Gib Lewis Prison,"
51710,Arlington,TX,Texas,TARRANT,"Arlington,"
51711,Aledo,TX,Texas,PARKER,"Annetta N,"
51712,Aledo,TX,Texas,PARKER,"Annetta S,"
51713,Aledo,TX,Texas,PARKER,"Aledo,"
51714,Aledo,TX,Texas,PARKER,"Annetta,"
51715,Aledo,TX,Texas,PARKER,"Willow Park,"
51716,Alvarado,TX,Texas,JOHNSON,"Alvarado,"
51717,Arlington,TX,Texas,TARRANT,"Dw Gdns,"
51718,Arlington,TX,Texas,TARRANT,"Pantego,"
51719,Arlington,TX,Texas,TARRANT,"Dalworthington Gardens,"
51720,Arlington,TX,Texas,TARRANT,"Univ Tx At Arlington,"
51721,Arlington,TX,Texas,TARRANT,"Univ Of Texas At Arlington,"
51722,Azle,TX,Texas,TARRANT,"Azle,"
51723,Azle,TX,Texas,TARRANT,"Pelican Bay,"
51724,Azle,TX,Texas,TARRANT,"Sanctuary,"
51725,Bedford,TX,Texas,TARRANT,"Bedford,"
51726,Boyd,TX,Texas,WISE,"Boyd,"
51727,Burleson,TX,Texas,JOHNSON,"Burleson,"
51728,Burleson,TX,Texas,JOHNSON,"Briaroaks,"
51729,Burleson,TX,Texas,JOHNSON,"Cross Timber,"
51730,Cleburne,TX,Texas,JOHNSON,"Cleburne,"
51731,Colleyville,TX,Texas,TARRANT,"Colleyville,"
51732,Cresson,TX,Texas,HOOD,"Cresson,"
51733,Crowley,TX,Texas,TARRANT,"Crowley,"
51734,Euless,TX,Texas,TARRANT,"Euless,"
51735,Forreston,TX,Texas,ELLIS,"Forreston,"
51736,Glen Rose,TX,Texas,SOMERVELL,"Glen Rose,"
51737,Godley,TX,Texas,JOHNSON,"Godley,"
51738,Granbury,TX,Texas,HOOD,"Granbury,"
51739,Granbury,TX,Texas,HOOD,"Brazos Bend,"
51740,Granbury,TX,Texas,HOOD,"Acton,"
51741,Granbury,TX,Texas,HOOD,"Decordova,"
51742,Grandview,TX,Texas,JOHNSON,"Grandview,"
51743,Grapevine,TX,Texas,TARRANT,"Grapevine,"
51744,Haslet,TX,Texas,TARRANT,"Haslet,"
51745,Hurst,TX,Texas,TARRANT,"Hurst,"
51746,Itasca,TX,Texas,HILL,"Itasca,"
51747,Joshua,TX,Texas,JOHNSON,"Joshua,"
51748,Keene,TX,Texas,JOHNSON,"Keene,"
51749,Kennedale,TX,Texas,TARRANT,"Kennedale,"
51750,Lillian,TX,Texas,JOHNSON,"Lillian,"
51751,Mansfield,TX,Texas,TARRANT,"Mansfield,"
51752,Maypearl,TX,Texas,ELLIS,"Maypearl,"
51753,Midlothian,TX,Texas,ELLIS,"Midlothian,"
51754,Millsap,TX,Texas,PARKER,"Millsap,"
51755,Millsap,TX,Texas,PARKER,"Cool,"
51756,Mineral Wells,TX,Texas,PALO PINTO,"Fort Wolters,"
51757,Mineral Wells,TX,Texas,PALO PINTO,"Mineral Wells,"
51758,Mineral Wells,TX,Texas,PALO PINTO,"Salesville,"
51759,Nemo,TX,Texas,SOMERVELL,"Nemo,"
51760,Newark,TX,Texas,WISE,"Newark,"
51761,Paradise,TX,Texas,WISE,"Paradise,"
51762,Rainbow,TX,Texas,SOMERVELL,"Rainbow,"
51763,Rhome,TX,Texas,WISE,"Rhome,"
51764,Rhome,TX,Texas,WISE,"Aurora,"
51765,Springtown,TX,Texas,PARKER,"Springtown,"
51766,Venus,TX,Texas,JOHNSON,"Venus,"
51767,Weatherford,TX,Texas,PARKER,"Weatherford,"
51768,Weatherford,TX,Texas,PARKER,"Willow Park,"
51769,Weatherford,TX,Texas,PARKER,"Brock,"
51770,Weatherford,TX,Texas,PARKER,"Hudson Oaks,"
51771,Southlake,TX,Texas,TARRANT,"South Lake,"
51772,Southlake,TX,Texas,TARRANT,"Grapevine,"
51773,Southlake,TX,Texas,TARRANT,"Southlake,"
51774,Rio Vista,TX,Texas,JOHNSON,"Rio Vista,"
51775,Azle,TX,Texas,PARKER,"Azle,"
51776,Fort Worth,TX,Texas,TARRANT,"Ft Worth,"
51777,Fort Worth,TX,Texas,TARRANT,"Fort Worth,"
51778,Fort Worth,TX,Texas,TARRANT,"Westover Hills,"
51779,Fort Worth,TX,Texas,TARRANT,"White Settlement,"
51780,Fort Worth,TX,Texas,TARRANT,"Wht Settlemt,"
51781,Fort Worth,TX,Texas,TARRANT,"Lakeside,"
51782,Fort Worth,TX,Texas,TARRANT,"Benbrook,"
51783,Fort Worth,TX,Texas,TARRANT,"Haltom City,"
51784,Fort Worth,TX,Texas,TARRANT,"Westworth Vlg,"
51785,Fort Worth,TX,Texas,TARRANT,"River Oaks,"
51786,Fort Worth,TX,Texas,TARRANT,"Sansom Park,"
51787,Fort Worth,TX,Texas,TARRANT,"Westworth Village,"
51788,Haltom City,TX,Texas,TARRANT,"N Richlnd Hls,"
51789,Haltom City,TX,Texas,TARRANT,"Fort Worth,"
51790,Haltom City,TX,Texas,TARRANT,"Ft Worth,"
51791,Haltom City,TX,Texas,TARRANT,"North Richland Hills,"
51792,Haltom City,TX,Texas,TARRANT,"Haltom City,"
51793,Haltom City,TX,Texas,TARRANT,"N Richland Hills,"
51794,Fort Worth,TX,Texas,TARRANT,"N Richland Hills,"
51795,Fort Worth,TX,Texas,TARRANT,"North Richland Hills,"
51796,Fort Worth,TX,Texas,TARRANT,"Richland Hls,"
51797,Fort Worth,TX,Texas,TARRANT,"N Richlnd Hls,"
51798,Fort Worth,TX,Texas,TARRANT,"Richland Hills,"
51799,Fort Worth,TX,Texas,TARRANT,"Forest Hill,"
51800,Fort Worth,TX,Texas,TARRANT,"Sw Baptist Theological Smry,"
51801,Naval Air Station/ Jrb,TX,Texas,TARRANT,"Ft Worth,"
51802,Naval Air Station/ Jrb,TX,Texas,TARRANT,"Naval Air Station/ Jrb,"
51803,Naval Air Station/ Jrb,TX,Texas,TARRANT,"Fort Worth,"
51804,NAS/JRB,TX,Texas,TARRANT,"Nas/jrb,"
51805,Fort Worth,TX,Texas,TARRANT,"Texas Christian Univ,"
51806,Fort Worth,TX,Texas,TARRANT,"Blue Mound,"
51807,Fort Worth,TX,Texas,TARRANT,"Saginaw,"
51808,Fort Worth,TX,Texas,TARRANT,"Edgecliff Vlg,"
51809,Fort Worth,TX,Texas,TARRANT,"Edgecliff Village,"
51810,Fort Worth,TX,Texas,TARRANT,"Lake Worth,"
51811,Fort Worth,TX,Texas,TARRANT,"Watauga,"
51812,Fort Worth,TX,Texas,TARRANT,"Everman,"
51813,Fort Worth,TX,Texas,TARRANT,"Cingular Wireless,"
51814,North Richland Hills,TX,Texas,TARRANT,"Ft Worth,"
51815,North Richland Hills,TX,Texas,TARRANT,"Northrichland Hills,"
51816,North Richland Hills,TX,Texas,TARRANT,"Richland Hls,"
51817,North Richland Hills,TX,Texas,TARRANT,"Haltom City,"
51818,North Richland Hills,TX,Texas,TARRANT,"N Richlnd Hls,"
51819,North Richland Hills,TX,Texas,TARRANT,"N Richland Hills,"
51820,North Richland Hills,TX,Texas,TARRANT,"North Richland Hills,"
51821,North Richland Hills,TX,Texas,TARRANT,"Richland Hills,"
51822,North Richland Hills,TX,Texas,TARRANT,"Fort Worth,"
51823,Fort Worth,TX,Texas,TARRANT,"Chase Bank,"
51824,Fort Worth,TX,Texas,TARRANT,"Kenneth Copeland Ministries,"
51825,Fort Worth,TX,Texas,TARRANT,"Federal Aviation Administrat,"
51826,Fort Worth,TX,Texas,TARRANT,"Colonial Financial,"
51827,Fort Worth,TX,Texas,TARRANT,"Tarrant County Courthouse,"
51828,Fort Worth,TX,Texas,TARRANT,"Bank Of America,"
51829,Fort Worth,TX,Texas,TARRANT,"Jp Morgan Chase,"
51830,Denton,TX,Texas,DENTON,"Denton,"
51831,Denton,TX,Texas,DENTON,"Shady Shores,"
51832,Denton,TX,Texas,DENTON,"Corinth,"
51833,Alvord,TX,Texas,WISE,"Alvord,"
51834,Argyle,TX,Texas,DENTON,"Northlake,"
51835,Argyle,TX,Texas,DENTON,"Argyle,"
51836,Argyle,TX,Texas,DENTON,"Bartonville,"
51837,Argyle,TX,Texas,DENTON,"Corral City,"
51838,Argyle,TX,Texas,DENTON,"Lantana,"
51839,Aubrey,TX,Texas,DENTON,"Savannah,"
51840,Aubrey,TX,Texas,DENTON,"Crossroads,"
51841,Aubrey,TX,Texas,DENTON,"Providence Village,"
51842,Aubrey,TX,Texas,DENTON,"Providnce Vil,"
51843,Aubrey,TX,Texas,DENTON,"Krugerville,"
51844,Aubrey,TX,Texas,DENTON,"Aubrey,"
51845,Bellevue,TX,Texas,CLAY,"Bellevue,"
51846,Bowie,TX,Texas,MONTAGUE,"Newport,"
51847,Bowie,TX,Texas,MONTAGUE,"Postoak,"
51848,Bowie,TX,Texas,MONTAGUE,"Stoneburg,"
51849,Bowie,TX,Texas,MONTAGUE,"Bowie,"
51850,Bowie,TX,Texas,MONTAGUE,"Fruitland,"
51851,Collinsville,TX,Texas,GRAYSON,"Collinsville,"
51852,Decatur,TX,Texas,WISE,"Decatur,"
51853,Era,TX,Texas,COOKE,"Era,"
51854,Forestburg,TX,Texas,MONTAGUE,"Forestburg,"
51855,Gainesville,TX,Texas,COOKE,"Lake Kiowa,"
51856,Gainesville,TX,Texas,COOKE,"Gainesville,"
51857,Gainesville,TX,Texas,COOKE,"Callisburg,"
51858,Gainesville,TX,Texas,COOKE,"Oak Ridge,"
51859,Keller,TX,Texas,TARRANT,"Fort Worth,"
51860,Keller,TX,Texas,TARRANT,"Ft Worth,"
51861,Keller,TX,Texas,TARRANT,"Keller,"
51862,Gordonville,TX,Texas,GRAYSON,"Gordonville,"
51863,Greenwood,TX,Texas,WISE,"Greenwood,"
51864,Justin,TX,Texas,DENTON,"Northlake,"
51865,Justin,TX,Texas,DENTON,"Justin,"
51866,Krum,TX,Texas,DENTON,"Krum,"
51867,Lindsay,TX,Texas,COOKE,"Lindsay,"
51868,Montague,TX,Texas,MONTAGUE,"Montague,"
51869,Muenster,TX,Texas,COOKE,"Muenster,"
51870,Myra,TX,Texas,COOKE,"Myra,"
51871,Nocona,TX,Texas,MONTAGUE,"Nocona,"
51872,Pilot Point,TX,Texas,DENTON,"Pilot Point,"
51873,Ponder,TX,Texas,DENTON,"Ponder,"
51874,Ringgold,TX,Texas,MONTAGUE,"Ringgold,"
51875,Roanoke,TX,Texas,DENTON,"Roanoke,"
51876,Roanoke,TX,Texas,DENTON,"Northlake,"
51877,Roanoke,TX,Texas,DENTON,"Trophy Club,"
51878,Roanoke,TX,Texas,DENTON,"Keller,"
51879,Roanoke,TX,Texas,DENTON,"Westlake,"
51880,Rosston,TX,Texas,COOKE,"Rosston,"
51881,Sadler,TX,Texas,GRAYSON,"Sadler,"
51882,Saint Jo,TX,Texas,MONTAGUE,"Saint Jo,"
51883,Sanger,TX,Texas,DENTON,"Sanger,"
51884,Slidell,TX,Texas,WISE,"Slidell,"
51885,Southmayd,TX,Texas,GRAYSON,"Southmayd,"
51886,Sunset,TX,Texas,MONTAGUE,"Sunset,"
51887,Tioga,TX,Texas,GRAYSON,"Tioga,"
51888,Valley View,TX,Texas,COOKE,"Valley View,"
51889,Whitesboro,TX,Texas,GRAYSON,"Whitesboro,"
51890,Wichita Falls,TX,Texas,WICHITA,"Wichita Falls,"
51891,Wichita Falls,TX,Texas,WICHITA,"Cashion Cmnty,"
51892,Wichita Falls,TX,Texas,WICHITA,"Pleasant Valley,"
51893,Wichita Falls,TX,Texas,WICHITA,"Dean,"
51894,Wichita Falls,TX,Texas,WICHITA,"Jolly,"
51895,Wichita Falls,TX,Texas,WICHITA,"Pleasant Vly,"
51896,Wichita Falls,TX,Texas,WICHITA,"Cashion Community,"
51897,Wichita Falls,TX,Texas,WICHITA,"Lakeside City,"
51898,Sheppard AFB,TX,Texas,WICHITA,"Sheppard AFB,"
51899,Archer City,TX,Texas,ARCHER,"Archer City,"
51900,Bluegrove,TX,Texas,CLAY,"Bluegrove,"
51901,Burkburnett,TX,Texas,WICHITA,"Burkburnett,"
51902,Byers,TX,Texas,CLAY,"Byers,"
51903,Electra,TX,Texas,WICHITA,"Electra,"
51904,Goree,TX,Texas,KNOX,"Goree,"
51905,Harrold,TX,Texas,WILBARGER,"Harrold,"
51906,Henrietta,TX,Texas,CLAY,"Henrietta,"
51907,Holliday,TX,Texas,ARCHER,"Dundee,"
51908,Holliday,TX,Texas,ARCHER,"Holliday,"
51909,Iowa Park,TX,Texas,WICHITA,"Iowa Park,"
51910,Kamay,TX,Texas,WICHITA,"Kamay,"
51911,Megargel,TX,Texas,ARCHER,"Megargel,"
51912,Munday,TX,Texas,KNOX,"Munday,"
51913,Newcastle,TX,Texas,YOUNG,"Elbert,"
51914,Newcastle,TX,Texas,YOUNG,"Newcastle,"
51915,Oklaunion,TX,Texas,WILBARGER,"Oklaunion,"
51916,Olney,TX,Texas,YOUNG,"Olney,"
51917,Petrolia,TX,Texas,CLAY,"Petrolia,"
51918,Scotland,TX,Texas,ARCHER,"Scotland,"
51919,Seymour,TX,Texas,BAYLOR,"Vera,"
51920,Seymour,TX,Texas,BAYLOR,"Red Springs,"
51921,Seymour,TX,Texas,BAYLOR,"Seymour,"
51922,Vernon,TX,Texas,WILBARGER,"Vernon,"
51923,Weinert,TX,Texas,HASKELL,"Weinert,"
51924,Windthorst,TX,Texas,ARCHER,"Antelope,"
51925,Windthorst,TX,Texas,ARCHER,"Windthorst,"
51926,Stephenville,TX,Texas,ERATH,"Stephenville,"
51927,Stephenville,TX,Texas,ERATH,"Tarleton State Univ,"
51928,Breckenridge,TX,Texas,STEPHENS,"Breckenridge,"
51929,Bridgeport,TX,Texas,WISE,"Runaway Bay,"
51930,Bridgeport,TX,Texas,WISE,"Bridgeport,"
51931,Bridgeport,TX,Texas,WISE,"Lake Bridgeport,"
51932,Bryson,TX,Texas,JACK,"Bryson,"
51933,Caddo,TX,Texas,STEPHENS,"Caddo,"
51934,Albany,TX,Texas,SHACKELFORD,"Albany,"
51935,Chico,TX,Texas,WISE,"Chico,"
51936,Blanket,TX,Texas,BROWN,"Blanket,"
51937,Bluff Dale,TX,Texas,ERATH,"Bluff Dale,"
51938,Carbon,TX,Texas,EASTLAND,"Carbon,"
51939,Carlton,TX,Texas,HAMILTON,"Carlton,"
51940,Cisco,TX,Texas,EASTLAND,"Cisco,"
51941,Dennis,TX,Texas,PARKER,"Dennis,"
51942,Comanche,TX,Texas,COMANCHE,"Hasse,"
51943,Comanche,TX,Texas,COMANCHE,"Comanche,"
51944,Cross Plains,TX,Texas,CALLAHAN,"Cross Plains,"
51945,De Leon,TX,Texas,COMANCHE,"De Leon,"
51946,Desdemona,TX,Texas,EASTLAND,"Desdemona,"
51947,Dublin,TX,Texas,ERATH,"Lingleville,"
51948,Dublin,TX,Texas,ERATH,"Dublin,"
51949,Eastland,TX,Texas,EASTLAND,"Eastland,"
51950,Graford,TX,Texas,PALO PINTO,"Graford,"
51951,Graham,TX,Texas,YOUNG,"Graham,"
51952,Energy,TX,Texas,COMANCHE,"Energy,"
51953,Gordon,TX,Texas,PALO PINTO,"Gordon,"
51954,Gorman,TX,Texas,EASTLAND,"Gorman,"
51955,Gustine,TX,Texas,COMANCHE,"Gustine,"
51956,Hico,TX,Texas,HAMILTON,"Duffau,"
51957,Hico,TX,Texas,HAMILTON,"Hico,"
51958,Jacksboro,TX,Texas,JACK,"Jacksboro,"
51959,Jermyn,TX,Texas,JACK,"Jermyn,"
51960,Loving,TX,Texas,YOUNG,"Loving,"
51961,Lingleville,TX,Texas,ERATH,"Lingleville,"
51962,Lipan,TX,Texas,HOOD,"Lipan,"
51963,Mingus,TX,Texas,PALO PINTO,"Mingus,"
51964,Moran,TX,Texas,SHACKELFORD,"Moran,"
51965,Morgan Mill,TX,Texas,ERATH,"Morgan Mill,"
51966,Olden,TX,Texas,EASTLAND,"Olden,"
51967,Paluxy,TX,Texas,HOOD,"Paluxy,"
51968,Proctor,TX,Texas,COMANCHE,"Proctor,"
51969,Putnam,TX,Texas,CALLAHAN,"Putnam,"
51970,Ranger,TX,Texas,EASTLAND,"Ranger,"
51971,Rising Star,TX,Texas,EASTLAND,"Rising Star,"
51972,Santo,TX,Texas,PALO PINTO,"Santo,"
51973,Sidney,TX,Texas,COMANCHE,"Sidney,"
51974,Strawn,TX,Texas,PALO PINTO,"Strawn,"
51975,Tolar,TX,Texas,HOOD,"Tolar,"
51976,South Bend,TX,Texas,YOUNG,"Eliasville,"
51977,South Bend,TX,Texas,YOUNG,"South Bend,"
51978,Throckmorton,TX,Texas,THROCKMORTON,"Throckmorton,"
51979,Palo Pinto,TX,Texas,PALO PINTO,"Palo Pinto,"
51980,Peaster,TX,Texas,PARKER,"Peaster,"
51981,Perrin,TX,Texas,JACK,"Perrin,"
51982,Poolville,TX,Texas,PARKER,"Poolville,"
51983,Whitt,TX,Texas,PARKER,"Whitt,"
51984,Woodson,TX,Texas,THROCKMORTON,"Woodson,"
51985,Temple,TX,Texas,BELL,"Moffatt,"
51986,Temple,TX,Texas,BELL,"Ratibor,"
51987,Temple,TX,Texas,BELL,"Temple,"
51988,Temple,TX,Texas,BELL,"Seaton,"
51989,Temple,TX,Texas,BELL,"Zabcikville,"
51990,Temple,TX,Texas,BELL,"Oenaville,"
51991,Temple,TX,Texas,BELL,"Oscar,"
51992,Temple,TX,Texas,BELL,"Scott And White Hospital,"
51993,Bartlett,TX,Texas,BELL,"Bartlett,"
51994,Belton,TX,Texas,BELL,"Morgans Point Resort,"
51995,Belton,TX,Texas,BELL,"Morgans Point,"
51996,Belton,TX,Texas,BELL,"Belton,"
51997,Buckholts,TX,Texas,MILAM,"Yarrelton,"
51998,Buckholts,TX,Texas,MILAM,"Sharp,"
51999,Buckholts,TX,Texas,MILAM,"Val Verde,"
52000,Buckholts,TX,Texas,MILAM,"South Elm,"
52001,Buckholts,TX,Texas,MILAM,"Buckholts,"
52002,Burlington,TX,Texas,MILAM,"Burlington,"
52003,Burlington,TX,Texas,MILAM,"Meeks,"
52004,Burlington,TX,Texas,MILAM,"Cyclone,"
52005,Burlington,TX,Texas,MILAM,"Ben Arnold,"
52006,Cameron,TX,Texas,MILAM,"Hoyte,"
52007,Cameron,TX,Texas,MILAM,"Cameron,"
52008,Cameron,TX,Texas,MILAM,"Jones Prairie,"
52009,Cameron,TX,Texas,MILAM,"Maysfield,"
